  [1]: https://www.ons.gov.uk/businessindustryandtrade/constructionindustry/bulletins/constructionoutputingreatbritain/previousReleases]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2009 MAR","79.0","91.1","100.8","226.6","82.6","227.5","91.5","71.8","76.3","88.4","84.0","86.5","34.0","117.4","71.6","62.2","60.6","88.8","90.6","87.7","91.5","84.7","78.9","-0.8","-0.8","-0.5","-3.3","0.0","-2.0","1.6","-1.2","-0.8","-3.1","-2.6","1.0","0.0","-0.8","-0.3","-2.0","-1.4","0.0","3.0","-0.2","-4.1","-1.4","2.2","-5.9","-3.0","-6.0","-9.2","-5.5","-14.1","3.8","-19.3","-4.8","-16.3","-13.1","-8.0","8.2","-5.5","0.8","-8.8","-8.2","0.5","-0.7","-2.6","-7.8","-0.5","3.4","-2.0","-1.8","-4.1","-1.9","-4.7","-6.6","0.8","-8.1","-1.0","-3.3","-4.3","-3.6","-0.1","0.1","1.4","-2.9","-4.5","1.1","0.5","-2.0","1.5","3.4","-15.9","-5.9","1.1","-7.2","-8.3","-7.4","-10.9","-0.1","-18.1","-4.7","-14.3","-11.4","-9.1","8.6","-8.5","1.3","-7.3","-8.3","0.9","-3.9","-1.9","-5.7","-1.2","4.1","-0.77","-0.01","-0.08","-0.07","0.00","-0.03","0.02","-0.07","-0.61","-0.32","-0.10","0.03","0.00","-0.07","-0.05","-0.14","-0.05","0.00","0.18","-0.01","-0.06","-0.02","0.00","-5.94","-0.02","-0.93","-0.19","-0.57","-0.24","0.05","-1.29","-3.69","-1.85","-0.54","-0.21","0.49","-0.46","0.11","-0.61","-0.33","0.02","-0.04","-0.18","-0.11","-0.01","0.00","-1.96","-0.01","-0.65","-0.04","-0.50","-0.11","0.01","-0.50","-0.79","-0.35","-0.17","-0.09","0.00","0.01","0.19","-0.20","-0.18","0.06","0.03","-0.14","0.02","0.05","-0.02","-5.93","0.01","-1.12","-0.17","-0.77","-0.19","0.00","-1.21","-3.61","-1.62","-0.47","-0.24","0.50","-0.72","0.17","-0.50","-0.34","0.05","-0.23","-0.13","-0.08","-0.02","0.00"
"2009 APR","79.5","90.2","101.8","234.1","83.2","225.1","93.2","71.2","76.9","89.3","82.7","86.5","34.1","117.7","72.7","63.0","63.1","90.0","87.6","88.0","97.0","86.2","84.9","0.7","-1.0","0.9","3.3","0.7","-1.0","1.8","-0.7","0.7","1.0","-1.5","0.0","0.4","0.2","1.5","1.4","4.1","1.3","-3.3","0.3","6.0","1.7","7.5","-6.1","-3.7","-7.3","-4.8","-7.4","-17.8","3.4","-18.9","-4.8","-17.9","-17.0","-5.5","5.4","-5.8","2.5","-6.5","-5.6","2.6","-3.4","-2.5","-4.3","-1.3","-1.8","-1.1","-2.0","-1.8","-1.3","-1.9","-6.0","3.4","-6.7","-0.6","-3.4","-5.7","-1.8","-0.2","2.6","1.0","-1.6","-2.2","1.1","0.6","-1.4","1.6","1.9","-9.7","-6.1","-2.2","-7.3","-7.5","-7.4","-13.8","2.2","-18.9","-4.8","-16.3","-14.5","-7.7","7.1","-5.7","1.5","-7.0","-7.9","1.2","-3.6","-2.4","-5.6","-1.6","1.6","0.66","-0.01","0.14","0.07","0.07","-0.02","0.03","-0.04","0.57","0.10","-0.06","0.00","0.03","0.02","0.21","0.09","0.16","0.07","-0.20","0.02","0.08","0.03","0.01","-6.12","-0.03","-1.14","-0.10","-0.78","-0.32","0.04","-1.24","-3.72","-2.07","-0.72","-0.14","0.33","-0.48","0.33","-0.44","-0.23","0.13","-0.20","-0.17","-0.06","-0.02","0.00","-1.15","-0.02","-0.28","-0.03","-0.19","-0.10","0.05","-0.40","-0.45","-0.35","-0.23","-0.05","-0.01","0.21","0.14","-0.11","-0.09","0.06","0.04","-0.10","0.02","0.03","-0.01","-6.12","-0.02","-1.14","-0.15","-0.78","-0.24","0.03","-1.25","-3.71","-1.86","-0.60","-0.20","0.42","-0.47","0.20","-0.48","-0.32","0.06","-0.22","-0.16","-0.08","-0.02","0.00"
"2009 MAY","78.8","89.0","100.3","231.8","81.7","224.7","92.8","71.5","76.1","88.2","81.1","87.0","33.6","114.6","72.3","62.6","62.9","90.2","87.3","88.1","89.4","86.4","86.6","-1.0","-1.3","-1.4","-1.0","-1.8","-0.2","-0.4","0.3","-1.0","-1.2","-1.9","0.5","-1.7","-2.6","-0.5","-0.6","-0.4","0.3","-0.4","0.0","-7.9","0.3","2.0","-6.1","-4.7","-7.7","-8.3","-8.8","-9.4","4.9","-18.0","-4.8","-17.1","-16.1","-5.6","4.4","-8.9","2.4","-5.5","-4.8","3.7","-1.7","-2.6","-8.1","2.0","-7.9","-1.0","-2.5","-1.2","-1.6","-1.0","-5.1","3.4","-4.3","-0.7","-3.5","-6.2","-0.1","-0.5","0.4","0.8","-1.5","-0.2","1.3","0.4","-0.6","-1.7","0.7","0.9","-6.1","-3.8","-7.0","-7.4","-7.2","-13.9","4.0","-18.7","-4.8","-17.1","-15.4","-6.4","6.0","-6.7","1.9","-6.9","-6.2","2.3","-1.9","-2.6","-6.7","0.0","-2.5","-0.97","-0.01","-0.22","-0.02","-0.19","0.00","-0.01","0.02","-0.76","-0.12","-0.07","0.01","-0.11","-0.22","-0.08","-0.04","-0.02","0.02","-0.02","0.00","-0.11","0.00","0.00","-6.11","-0.03","-1.21","-0.17","-0.94","-0.15","0.06","-1.18","-3.68","-1.95","-0.66","-0.14","0.26","-0.75","0.30","-0.37","-0.20","0.19","-0.10","-0.18","-0.11","0.03","-0.01","-1.02","-0.02","-0.18","-0.03","-0.11","-0.08","0.05","-0.25","-0.56","-0.37","-0.24","0.00","-0.03","0.03","0.12","-0.10","-0.01","0.07","0.02","-0.05","-0.02","0.01","0.00","-6.06","-0.03","-1.09","-0.15","-0.76","-0.24","0.05","-1.24","-3.70","-1.96","-0.64","-0.17","0.36","-0.56","0.25","-0.47","-0.25","0.12","-0.11","-0.17","-0.09","0.00","0.00"
"2009 JUN","79.1","87.6","101.3","235.9","82.1","227.8","94.8","72.1","76.3","88.3","82.2","85.0","33.6","113.4","72.3","64.4","62.4","90.6","89.3","88.1","88.7","84.4","81.8","0.4","-1.6","1.0","1.8","0.6","1.4","2.2","0.8","0.3","0.2","1.4","-2.3","0.1","-1.0","0.0","2.8","-0.9","0.4","2.3","0.0","-0.7","-2.3","-5.5","-5.6","-6.5","-6.6","-6.6","-7.8","-8.6","5.8","-16.6","-4.5","-15.8","-14.7","-7.0","3.5","-11.7","1.7","-1.7","-3.4","4.5","0.0","-2.5","-6.9","-0.5","-20.0","-0.4","-3.2","0.0","0.7","-0.2","-2.9","4.1","-1.8","-0.3","-2.4","-5.1","0.2","-0.5","-1.0","0.9","0.7","2.4","1.8","-0.9","0.1","-2.4","0.0","5.9","-6.0","-5.0","-7.2","-6.6","-8.0","-12.1","4.7","-17.8","-4.7","-17.0","-16.0","-6.0","4.4","-8.8","2.2","-4.6","-4.6","3.6","-1.7","-2.5","-6.4","0.0","-10.4","0.39","-0.01","0.15","0.04","0.06","0.02","0.03","0.05","0.21","0.02","0.05","-0.06","0.00","-0.08","0.01","0.19","-0.04","0.03","0.14","0.00","-0.01","-0.04","-0.01","-5.63","-0.05","-1.03","-0.14","-0.83","-0.14","0.08","-1.08","-3.46","-1.78","-0.60","-0.18","0.22","-1.01","0.23","-0.11","-0.13","0.23","0.00","-0.17","-0.09","-0.01","-0.03","-0.40","-0.02","0.00","0.02","-0.03","-0.05","0.06","-0.11","-0.27","-0.25","-0.20","0.01","-0.04","-0.08","0.13","0.05","0.09","0.10","-0.06","0.00","-0.03","0.00","0.01","-5.96","-0.04","-1.13","-0.14","-0.85","-0.20","0.06","-1.17","-3.62","-1.94","-0.66","-0.15","0.27","-0.74","0.29","-0.31","-0.19","0.18","-0.10","-0.17","-0.09","0.00","-0.01"
"2009 JUL","79.5","86.1","101.7","237.6","82.0","234.5","96.1","72.6","76.7","88.8","83.7","83.4","34.1","114.2","72.7","64.6","62.1","91.3","88.3","87.7","93.5","87.0","82.6","0.5","-1.7","0.4","0.7","-0.2","2.9","1.3","0.7","0.5","0.5","1.8","-1.9","1.6","0.7","0.5","0.3","-0.4","0.7","-1.1","-0.5","5.3","3.1","1.0","-4.6","-8.7","-6.9","-0.6","-9.0","-7.4","3.7","-15.1","-3.2","-13.4","-11.4","-8.1","4.6","-8.8","3.1","-0.5","-5.2","5.5","-1.2","-2.6","-4.5","1.8","-11.7","-0.4","-3.9","-0.2","1.5","-1.1","0.3","3.3","0.3","-0.4","-1.3","-2.3","-1.3","-0.9","-3.2","0.6","1.6","1.1","1.8","-0.5","0.0","-4.3","0.4","4.1","-5.4","-6.6","-7.1","-5.3","-8.6","-8.4","4.8","-16.6","-4.2","-15.5","-14.1","-6.9","4.2","-9.8","2.4","-2.6","-4.4","4.6","-1.0","-2.6","-6.5","1.1","-13.4","0.46","-0.01","0.06","0.02","-0.02","0.05","0.02","0.04","0.37","0.06","0.07","-0.05","0.11","0.05","0.07","0.02","-0.02","0.04","-0.07","-0.03","0.07","0.05","0.00","-4.60","-0.06","-1.09","-0.01","-0.97","-0.12","0.05","-0.98","-2.47","-1.49","-0.46","-0.21","0.28","-0.74","0.40","-0.03","-0.21","0.28","-0.07","-0.18","-0.06","0.03","-0.02","-0.37","-0.03","-0.03","0.03","-0.11","0.01","0.05","0.02","-0.33","-0.13","-0.09","-0.03","-0.06","-0.27","0.08","0.11","0.05","0.10","-0.03","0.00","-0.06","0.01","0.00","-5.45","-0.05","-1.11","-0.11","-0.91","-0.14","0.06","-1.08","-3.21","-1.74","-0.58","-0.18","0.25","-0.83","0.31","-0.17","-0.18","0.23","-0.06","-0.18","-0.09","0.02","-0.02"
"2009 AUG","79.0","84.7","99.7","213.8","81.8","226.4","94.7","72.7","76.5","89.4","84.4","82.3","33.8","113.8","72.6","63.2","61.3","91.5","88.6","87.5","90.6","89.1","73.4","-0.6","-1.6","-2.0","-10.0","-0.2","-3.4","-1.5","0.2","-0.3","0.6","0.8","-1.3","-1.0","-0.4","0.0","-2.2","-1.4","0.3","0.4","-0.2","-3.1","2.4","-11.1","-4.9","-10.5","-8.5","-12.2","-8.2","-9.2","-4.1","-13.8","-3.3","-12.1","-10.7","-10.2","2.2","-7.5","2.4","-2.5","-6.1","5.4","-0.1","-2.5","-6.3","5.6","-24.1","0.1","-4.4","-0.1","-0.8","-0.6","1.7","2.9","1.4","0.1","0.3","1.0","-3.6","-0.2","-2.4","0.5","2.3","-0.5","1.7","0.3","-0.2","-1.8","1.2","-5.0","-5.0","-8.6","-7.3","-6.5","-8.3","-8.4","1.6","-15.1","-3.7","-13.8","-12.3","-8.4","3.4","-9.4","2.4","-1.6","-4.9","5.1","-0.4","-2.6","-5.9","2.3","-18.7","-0.55","-0.01","-0.31","-0.21","-0.02","-0.06","-0.02","0.01","-0.24","0.06","0.03","-0.03","-0.07","-0.03","-0.01","-0.15","-0.06","0.01","0.02","-0.01","-0.04","0.04","-0.01","-4.86","-0.08","-1.35","-0.25","-0.87","-0.15","-0.06","-0.88","-2.56","-1.33","-0.43","-0.27","0.14","-0.62","0.31","-0.17","-0.25","0.27","-0.01","-0.17","-0.09","0.09","-0.03","0.09","-0.03","-0.01","-0.02","-0.06","0.03","0.04","0.08","0.05","0.03","0.04","-0.09","-0.02","-0.20","0.07","0.16","-0.02","0.09","0.02","-0.02","-0.02","0.02","-0.01","-5.03","-0.06","-1.16","-0.13","-0.89","-0.14","0.02","-0.98","-2.83","-1.54","-0.50","-0.22","0.21","-0.79","0.31","-0.10","-0.20","0.26","-0.03","-0.18","-0.08","0.03","-0.02"
"2009 SEP","79.2","83.6","100.1","209.6","82.5","224.4","96.2","72.1","76.7","90.6","86.3","81.9","33.9","115.6","72.7","62.0","61.4","91.5","88.3","87.5","88.4","91.2","67.1","0.2","-1.4","0.4","-2.0","0.8","-0.9","1.6","-0.9","0.3","1.4","2.2","-0.4","0.4","1.6","0.1","-1.9","0.2","0.0","-0.4","0.0","-2.5","2.4","-8.6","-3.5","-11.5","-7.7","-18.8","-7.1","-6.0","2.8","-12.9","-1.8","-7.5","-7.6","-9.9","4.2","-3.9","2.6","-3.6","-4.8","5.4","0.1","-2.5","-6.0","9.0","-30.3","0.1","-4.6","-0.6","-5.8","-0.3","1.1","2.2","1.2","0.2","1.1","3.4","-4.2","0.5","-0.6","0.4","-0.1","-1.9","1.3","0.4","-0.6","-1.0","4.0","-11.9","-4.3","-10.3","-7.7","-10.7","-8.1","-7.5","0.7","-13.9","-2.8","-11.1","-9.9","-9.4","3.7","-6.7","2.7","-2.2","-5.4","5.4","-0.4","-2.5","-5.6","5.4","-22.1","0.24","-0.01","0.06","-0.04","0.08","-0.01","0.02","-0.05","0.24","0.14","0.09","-0.01","0.03","0.13","0.01","-0.13","0.01","0.00","-0.02","0.00","-0.03","0.04","-0.01","-3.49","-0.09","-1.22","-0.41","-0.76","-0.09","0.04","-0.82","-1.37","-0.80","-0.31","-0.26","0.26","-0.32","0.35","-0.24","-0.20","0.28","0.01","-0.17","-0.08","0.14","-0.04","0.11","-0.03","-0.10","-0.12","-0.03","0.02","0.03","0.07","0.17","0.11","0.13","-0.11","0.03","-0.05","0.05","-0.01","-0.08","0.07","0.02","-0.04","-0.01","0.06","-0.01","-4.32","-0.08","-1.22","-0.22","-0.87","-0.12","0.01","-0.89","-2.13","-1.21","-0.40","-0.24","0.23","-0.56","0.35","-0.15","-0.22","0.28","-0.02","-0.17","-0.08","0.08","-0.03"
"2009 OCT","79.4","82.1","100.1","220.0","82.3","216.3","96.2","71.1","77.0","91.6","87.1","82.7","34.8","115.3","72.6","62.6","61.1","90.5","88.0","87.6","89.4","90.4","68.3","0.2","-1.7","0.0","5.0","-0.3","-3.6","0.0","-1.4","0.4","1.0","1.0","1.0","2.8","-0.3","-0.1","1.0","-0.4","-1.1","-0.3","0.1","1.2","-0.9","1.8","-3.1","-13.0","-7.5","-8.8","-7.6","-15.7","6.5","-13.0","-1.2","-4.7","-5.0","-7.7","4.6","-2.1","3.2","-4.7","-6.3","3.9","-0.9","-2.9","-4.5","9.4","-31.9","0.1","-4.6","-1.1","-8.8","0.3","-2.9","1.2","-0.1","0.4","2.3","4.3","-3.3","1.2","0.7","0.3","-2.0","-1.9","0.5","0.0","-0.4","-1.2","5.0","-16.8","-3.8","-11.7","-7.9","-13.4","-7.6","-10.4","1.6","-13.2","-2.1","-8.2","-7.8","-9.3","3.7","-4.5","2.7","-3.6","-5.7","4.9","-0.3","-2.6","-5.6","8.0","-28.8","0.21","-0.01","0.00","0.09","-0.03","-0.06","0.00","-0.08","0.30","0.11","0.04","0.02","0.19","-0.02","-0.01","0.07","-0.02","-0.06","-0.02","0.01","0.02","-0.02","0.00","-3.06","-0.10","-1.20","-0.18","-0.83","-0.27","0.09","-0.82","-0.94","-0.49","-0.20","-0.20","0.30","-0.17","0.42","-0.32","-0.26","0.20","-0.05","-0.20","-0.06","0.14","-0.04","0.11","-0.03","-0.18","-0.18","0.03","-0.05","0.02","-0.01","0.33","0.23","0.16","-0.08","0.08","0.06","0.05","-0.14","-0.08","0.03","0.00","-0.03","-0.02","0.08","-0.02","-3.81","-0.09","-1.26","-0.28","-0.82","-0.17","0.02","-0.84","-1.62","-0.88","-0.31","-0.24","0.23","-0.37","0.36","-0.24","-0.23","0.25","-0.02","-0.18","-0.08","0.12","-0.04"
"2009 NOV","79.5","80.9","100.1","215.2","82.8","212.9","96.2","70.8","77.1","93.0","87.2","84.6","35.3","114.8","73.0","61.5","61.1","90.3","88.4","87.8","85.8","88.3","75.8","0.1","-1.5","0.0","-2.1","0.6","-1.5","0.1","-0.4","0.2","1.6","0.0","2.3","1.2","-0.4","0.4","-1.8","-0.1","-0.3","0.4","0.2","-4.0","-2.3","11.0","-1.7","-13.5","-4.0","-8.3","-3.4","-13.8","10.1","-11.0","-0.3","-1.0","-3.4","-4.9","3.0","0.3","2.9","-4.7","-4.3","2.8","0.3","-2.3","-6.9","6.8","-21.0","0.2","-4.6","-0.8","-6.2","0.6","-5.1","1.0","-1.6","0.6","3.2","4.1","-0.5","2.5","1.3","0.3","-3.1","-1.1","-0.4","-0.6","-0.1","-3.4","3.6","-11.2","-2.8","-12.6","-6.4","-12.1","-6.1","-11.9","6.4","-12.3","-1.1","-4.4","-5.4","-7.5","3.9","-1.9","2.9","-4.3","-5.2","4.0","-0.2","-2.5","-5.8","8.4","-27.8","0.11","-0.01","0.00","-0.04","0.06","-0.02","0.00","-0.02","0.14","0.17","0.00","0.06","0.08","-0.03","0.06","-0.12","0.00","-0.02","0.03","0.02","-0.05","-0.04","0.01","-1.69","-0.10","-0.63","-0.17","-0.36","-0.23","0.13","-0.68","-0.27","-0.10","-0.13","-0.13","0.21","0.03","0.39","-0.32","-0.18","0.15","0.02","-0.16","-0.09","0.10","-0.03","0.20","-0.03","-0.12","-0.12","0.07","-0.08","0.02","-0.09","0.45","0.33","0.15","-0.01","0.17","0.10","0.04","-0.22","-0.05","-0.02","-0.03","-0.01","-0.05","0.06","-0.01","-2.75","-0.10","-1.02","-0.25","-0.65","-0.20","0.09","-0.78","-0.86","-0.47","-0.22","-0.20","0.25","-0.16","0.39","-0.29","-0.21","0.21","-0.01","-0.18","-0.08","0.13","-0.04"
"2009 DEC","79.8","79.3","99.9","210.8","82.3","217.4","96.6","71.4","77.6","95.3","88.6","84.8","34.9","114.6","72.8","63.0","61.5","90.0","88.8","88.0","83.7","88.8","92.7","0.5","-1.9","-0.2","-2.1","-0.5","2.1","0.4","0.8","0.6","2.4","1.7","0.2","-0.9","-0.1","-0.2","2.4","0.7","-0.4","0.5","0.2","-2.5","0.6","22.3","-0.8","-14.4","-3.8","-9.9","-3.3","-10.8","7.4","-7.4","0.5","3.9","-0.2","-4.7","1.7","-1.6","2.6","-1.8","-3.3","2.0","0.6","-1.5","-9.1","6.8","5.3","0.4","-4.7","-0.5","-2.3","0.4","-5.6","0.7","-2.0","0.8","4.1","3.4","1.8","3.2","0.4","0.2","-1.4","-0.6","-1.3","0.0","0.3","-5.0","0.1","6.1","-1.8","-13.6","-5.2","-9.0","-4.8","-13.5","8.0","-10.5","-0.4","-0.7","-2.9","-5.8","3.1","-1.1","2.9","-3.7","-4.7","2.9","0.0","-2.2","-6.8","7.7","-16.7","0.48","-0.01","-0.03","-0.04","-0.05","0.03","0.01","0.05","0.48","0.26","0.07","0.01","-0.06","-0.01","-0.02","0.16","0.03","-0.02","0.03","0.02","-0.03","0.01","0.02","-0.76","-0.11","-0.60","-0.20","-0.34","-0.18","0.10","-0.45","0.40","0.40","-0.01","-0.12","0.11","-0.13","0.36","-0.12","-0.14","0.11","0.04","-0.10","-0.12","0.11","0.01","0.41","-0.03","-0.07","-0.04","0.04","-0.09","0.01","-0.11","0.63","0.42","0.13","0.05","0.22","0.03","0.03","-0.10","-0.02","-0.07","0.00","0.02","-0.07","0.00","0.01","-1.84","-0.10","-0.81","-0.18","-0.51","-0.23","0.11","-0.65","-0.27","-0.07","-0.11","-0.15","0.21","-0.09","0.39","-0.25","-0.19","0.15","0.00","-0.16","-0.09","0.12","-0.02"
"2010 JAN","79.2","77.5","99.0","216.7","80.5","232.2","90.5","72.2","76.9","93.6","84.9","82.1","35.1","110.8","72.9","62.4","64.6","88.6","89.1","88.1","85.5","85.5","93.1","-0.8","-2.3","-0.9","2.8","-2.2","6.8","-6.3","1.2","-0.8","-1.8","-4.2","-3.1","0.5","-3.3","0.2","-0.9","5.1","-1.5","0.3","0.1","2.2","-3.7","0.4","-0.6","-16.2","-2.3","-8.0","-2.2","-2.5","2.6","-3.1","0.1","1.0","-4.6","-4.1","4.0","-2.3","1.5","-1.1","4.3","0.0","1.1","-0.3","-10.1","-0.9","12.3","0.4","-5.1","-0.3","-0.1","-0.4","-0.7","-1.3","-0.7","0.7","3.8","1.1","1.9","2.8","-1.3","0.4","-0.5","1.9","-1.7","0.5","0.5","-5.0","-3.0","25.3","-1.0","-14.7","-3.4","-8.7","-3.0","-9.1","6.7","-7.2","0.1","1.3","-2.7","-4.6","2.9","-1.2","2.3","-2.5","-1.2","1.6","0.7","-1.3","-8.7","4.2","-1.9","-0.76","-0.02","-0.14","0.04","-0.22","0.13","-0.09","0.06","-0.67","-0.21","-0.17","-0.08","0.03","-0.32","0.02","-0.06","0.20","-0.09","0.02","0.01","0.03","-0.06","0.00","-0.61","-0.13","-0.34","-0.12","-0.22","-0.05","0.03","-0.18","0.05","0.11","-0.19","-0.10","0.24","-0.22","0.18","-0.08","0.17","0.00","0.07","-0.02","-0.14","-0.01","0.01","0.39","-0.04","-0.05","0.00","-0.04","-0.01","-0.02","-0.04","0.52","0.42","0.04","0.04","0.17","-0.12","0.04","-0.03","0.07","-0.10","0.03","0.04","-0.07","-0.05","0.03","-1.02","-0.12","-0.52","-0.13","-0.31","-0.20","0.09","-0.42","0.06","0.14","-0.11","-0.11","0.18","-0.11","0.27","-0.18","-0.05","0.09","0.04","-0.10","-0.12","0.07","0.00"
"2010 FEB","80.5","75.9","100.4","212.2","82.2","229.7","94.2","75.2","78.1","95.5","87.6","87.4","35.5","112.2","73.1","65.6","64.8","88.3","88.9","88.0","88.7","88.0","106.0","1.6","-2.1","1.4","-2.1","2.0","-1.1","4.0","4.2","1.5","2.1","3.2","6.4","0.9","1.2","0.3","5.1","0.3","-0.3","-0.2","-0.1","3.7","2.9","13.8","1.1","-17.4","-1.0","-9.5","-0.5","-1.1","4.6","3.6","1.5","4.7","1.6","2.0","4.2","-5.2","1.9","3.3","5.5","-0.4","1.1","0.2","-7.1","2.4","37.2","0.6","-5.6","-0.4","-0.8","-1.0","3.9","-2.5","2.3","0.8","3.3","0.2","2.0","1.5","-2.3","0.3","2.6","4.0","-2.0","0.8","0.5","-2.2","-2.8","38.2","-0.1","-16.0","-2.4","-9.1","-2.0","-4.9","4.9","-2.4","0.7","3.2","-1.1","-2.3","3.3","-3.0","2.0","0.1","2.1","0.5","0.9","-0.5","-8.8","2.7","17.6","1.59","-0.01","0.21","-0.03","0.20","-0.02","0.05","0.24","1.16","0.24","0.12","0.15","0.06","0.11","0.03","0.35","0.01","-0.02","-0.01","-0.01","0.05","0.05","0.02","1.07","-0.14","-0.15","-0.14","-0.06","-0.02","0.06","0.20","1.16","0.52","0.06","0.05","0.26","-0.51","0.22","0.23","0.22","-0.02","0.07","0.01","-0.10","0.04","0.04","0.64","-0.04","-0.05","-0.01","-0.10","0.08","-0.04","0.12","0.61","0.37","0.01","0.05","0.09","-0.22","0.04","0.18","0.16","-0.11","0.05","0.03","-0.03","-0.05","0.04","-0.10","-0.13","-0.36","-0.13","-0.21","-0.10","0.06","-0.14","0.53","0.35","-0.04","-0.06","0.20","-0.29","0.24","0.01","0.08","0.03","0.06","-0.04","-0.12","0.04","0.02"
"2010 MAR","81.2","74.5","101.5","221.6","83.4","223.5","95.2","75.6","78.7","97.5","89.1","88.3","35.7","112.6","73.5","65.8","65.1","88.2","88.8","89.4","89.1","90.2","109.6","0.8","-1.8","1.1","4.5","1.4","-2.7","1.0","0.5","0.8","2.1","1.7","1.1","0.8","0.3","0.5","0.4","0.4","-0.2","-0.1","1.6","0.5","2.5","3.4","2.7","-18.2","0.6","-2.2","0.9","-1.7","4.0","5.4","3.1","10.3","6.1","2.0","5.0","-4.1","2.7","5.9","7.3","-0.7","-1.9","2.0","-2.6","6.4","38.9","0.9","-5.9","0.2","0.7","-0.5","6.0","-3.2","4.6","0.9","2.4","-0.5","2.3","1.2","-2.6","0.5","3.6","5.9","-2.1","0.6","0.8","1.7","-1.4","30.4","1.1","-17.3","-0.9","-6.6","-0.6","-1.8","3.7","1.9","1.6","5.2","0.9","0.0","4.4","-3.9","2.0","2.7","5.7","-0.4","0.1","0.6","-6.6","2.6","29.2","0.85","-0.01","0.16","0.06","0.14","-0.06","0.01","0.03","0.66","0.24","0.07","0.03","0.05","0.03","0.06","0.03","0.02","-0.01","-0.01","0.12","0.01","0.04","0.00","2.72","-0.14","0.10","-0.03","0.09","-0.04","0.05","0.30","2.46","1.11","0.24","0.05","0.31","-0.41","0.33","0.41","0.29","-0.04","-0.12","0.14","-0.04","0.10","0.04","0.94","-0.04","0.03","0.01","-0.05","0.12","-0.04","0.25","0.69","0.27","-0.02","0.05","0.08","-0.25","0.07","0.25","0.23","-0.12","0.04","0.06","0.02","-0.02","0.03","1.06","-0.14","-0.13","-0.10","-0.06","-0.04","0.05","0.11","1.22","0.58","0.04","0.00","0.27","-0.38","0.24","0.19","0.23","-0.02","0.00","0.04","-0.09","0.04","0.03"
"2010 APR","80.9","73.4","99.6","216.0","81.9","220.6","92.7","76.6","78.6","96.6","89.1","88.7","35.1","111.5","74.3","66.9","63.4","88.5","90.3","89.2","87.5","89.8","112.6","-0.3","-1.5","-1.9","-2.6","-1.8","-1.3","-2.6","1.3","-0.1","-1.0","-0.1","0.5","-1.9","-1.0","1.0","1.7","-2.5","0.4","1.6","-0.3","-1.8","-0.4","2.7","1.7","-18.6","-2.2","-7.8","-1.6","-2.0","-0.5","7.5","2.3","8.2","7.7","2.5","2.7","-5.3","2.2","6.2","0.5","-1.6","3.0","1.3","-9.8","4.2","32.6","1.7","-5.8","0.8","1.1","0.7","1.7","-0.5","6.2","1.6","2.8","2.0","5.1","0.9","-1.2","1.0","6.1","3.3","-1.4","0.6","1.1","4.0","2.0","25.4","1.8","-18.1","-0.8","-6.5","-0.4","-1.6","2.6","5.5","2.3","7.7","5.1","2.2","4.0","-4.9","2.3","5.1","4.4","-0.9","0.7","1.1","-6.5","4.3","36.2","-0.31","-0.01","-0.27","-0.03","-0.18","-0.03","-0.04","0.07","-0.10","-0.11","0.00","0.01","-0.12","-0.09","0.12","0.12","-0.10","0.02","0.10","-0.02","-0.02","-0.01","0.00","1.73","-0.14","-0.33","-0.11","-0.16","-0.04","-0.01","0.41","1.78","0.89","0.29","0.06","0.17","-0.52","0.27","0.43","0.02","-0.09","0.19","0.10","-0.14","0.07","0.04","1.71","-0.04","0.12","0.01","0.08","0.03","-0.01","0.34","1.28","0.31","0.08","0.12","0.05","-0.11","0.12","0.42","0.13","-0.08","0.04","0.08","0.05","0.03","0.03","1.84","-0.14","-0.13","-0.09","-0.04","-0.03","0.04","0.30","1.80","0.84","0.20","0.05","0.25","-0.48","0.27","0.36","0.18","-0.05","0.04","0.08","-0.09","0.07","0.04"
